Customer_ID,Age,Gender,Region,Employment_Status,Education_Level,Years_Driving,Car_Make,Car_Model,Manufacture_Year,Annual_Mileage,Number_of_Accidents,Number_of_Claims,Car_Value,Premium_Amount,Marital_Status,Has_AntiTheft_Device,Policy_Term,Credit_Score,Vehicle_Usage,Credit_Category
7003,33,Female,Gauteng,Unemployed,Diploma,15,Volkswagen,Polo,2010,46789,0,1,484407,9817,Widowed,1,24,795,Private,Very Good
7004,23,Female,Free State,Employed,High School,5,Volkswagen,Golf,2007,44089,1,0,327845,6772,Divorced,1,12,835,Commercial,Excellent
7005,74,Male,Free State,Self-employed,Postgraduate,29,BMW,X5,2008,54829,0,2,1492158,30080,Divorced,1,6,409,Commercial,Poor
7006,61,Female,Mpumalanga,Unemployed,Postgraduate,43,Ford,Ranger,2006,10129,0,0,293138,6045,Divorced,0,12,791,Commercial,Very Good
7007,60,Male,Gauteng,Employed,Diploma,27,Toyota,Corolla,2020,18474,0,0,1176337,23738,Widowed,1,6,394,Business,Poor
7008,64,Female,North West,Self-employed,Degree,38,Volkswagen,Polo,2022,57781,0,0,388863,7935,Divorced,1,24,709,Business,Good
7009,64,Female,Gauteng,Employed,High School,20,BMW,320i,2013,50847,0,1,384024,7911,Single,0,6,816,Commercial,Excellent
7010,65,Male,Northern Cape,Retired,Postgraduate,21,BMW,X5,2006,54761,1,0,1287030,25944,Single,0,6,845,Business,Excellent
7011,59,Male,Free State,Employed,Diploma,29,Ford,EcoSport,2009,7674,0,0,256784,5302,Widowed,1,6,799,Business,Very Good
7012,29,Male,KwaZulu-Natal,Unemployed,Degree,11,Toyota,Hilux,2006,51408,1,0,887540,17883,Divorced,1,24,659,Private,Fair
7013,30,Male,Northern Cape,Employed,High School,12,Volkswagen,Golf,2023,57186,1,0,1139296,22981,Divorced,1,6,843,Business,Excellent
7014,21,Male,North West,Student,Postgraduate,3,BMW,X5,2014,51433,1,0,667738,13617,Married,0,12,481,Commercial,Poor
7015,56,Male,Western Cape,Employed,Postgraduate,23,Ford,Ranger,2017,38486,0,0,1459290,29417,Widowed,0,24,477,Business,Poor
7016,71,Female,KwaZulu-Natal,Retired,Postgraduate,4,Volkswagen,Golf,2012,46050,0,0,809605,16436,Divorced,1,12,773,Commercial,Very Good
7017,19,Male,North West,Student,Degree,1,BMW,320i,2003,52450,0,1,563985,11462,Divorced,1,12,774,Business,Very Good
7018,43,Female,Eastern Cape,Self-employed,Degree,14,Toyota,Fortuner,2011,40454,0,2,762455,15492,Widowed,1,12,651,Commercial,Fair
7019,44,Male,North West,Unemployed,Degree,26,Volkswagen,Golf,2019,5236,0,1,413149,8436,Widowed,1,12,600,Business,Fair
7020,44,Female,Northern Cape,Unemployed,Diploma,26,Hyundai,Creta,2017,45474,0,0,1378941,27718,Divorced,1,24,555,Business,Poor
7021,32,Female,Gauteng,Self-employed,High School,14,Hyundai,i20,2006,49688,0,0,1436090,28874,Married,1,6,447,Business,Poor
7022,25,Male,Western Cape,Unemployed,Diploma,7,Volkswagen,Golf,2021,27415,0,0,413919,8480,Married,0,24,804,Business,Excellent
7023,24,Female,Free State,Employed,High School,6,Hyundai,Creta,2003,13674,0,0,954024,19268,Widowed,1,12,317,Commercial,Poor
7024,64,Female,Limpopo,Self-employed,Degree,43,Toyota,Corolla,2023,14881,1,0,1256195,25317,Divorced,1,24,552,Commercial,Poor
7025,72,Female,North West,Retired,Postgraduate,52,Toyota,Hilux,2021,43199,0,0,569815,11581,Married,0,12,611,Commercial,Fair
7026,63,Male,North West,Self-employed,Degree,39,Hyundai,Tucson,2007,7269,0,0,289517,5940,Widowed,1,24,520,Private,Poor
7027,57,Male,Mpumalanga,Self-employed,Diploma,13,BMW,118i,2019,14705,0,0,575886,11741,Widowed,0,24,502,Private,Poor
7028,29,Female,North West,Unemployed,Degree,11,BMW,320i,2017,53721,0,0,965448,19519,Married,1,24,561,Business,Poor
7029,30,Male,Gauteng,Student,Degree,12,BMW,118i,2005,8291,0,1,616217,12454,Single,1,12,662,Business,Fair
7030,60,Male,North West,Self-employed,Degree,26,Toyota,Hilux,2008,55407,0,0,1326062,26741,Single,0,6,532,Business,Poor
7031,34,Female,KwaZulu-Natal,Employed,Postgraduate,16,BMW,320i,2011,45193,1,0,1431294,28818,Single,0,12,406,Private,Poor
7032,34,Female,Limpopo,Unemployed,High School,16,Toyota,Corolla,2008,34651,0,0,1383342,27838,Married,0,24,492,Business,Poor
7033,73,Male,Gauteng,Self-employed,High School,44,Toyota,Fortuner,2014,36645,2,0,179706,3832,Married,0,24,335,Commercial,Poor
7034,53,Male,Mpumalanga,Unemployed,Diploma,35,Mercedes,C200,2012,40144,0,0,1272344,25606,Divorced,1,6,784,Commercial,Very Good
7035,38,Male,Limpopo,Employed,High School,20,BMW,X5,2002,57414,1,0,1256930,25303,Widowed,1,6,545,Private,Poor
7036,25,Female,KwaZulu-Natal,Unemployed,Degree,7,Hyundai,Tucson,2002,51962,1,0,100593,2237,Divorced,0,6,495,Commercial,Poor
7037,22,Male,KwaZulu-Natal,Unemployed,Postgraduate,4,Volkswagen,Polo,2018,47303,0,1,1177139,23777,Widowed,0,12,615,Business,Fair
7038,43,Male,Gauteng,Unemployed,Degree,25,Volkswagen,Golf,2020,28616,0,0,931426,18814,Married,0,24,582,Commercial,Fair
7039,33,Male,KwaZulu-Natal,Unemployed,Degree,15,Volkswagen,Tiguan,2020,46626,0,0,370832,7644,Single,0,12,346,Private,Poor
7040,53,Female,Northern Cape,Unemployed,Diploma,35,Volkswagen,Tiguan,2012,8208,1,0,496079,10140,Divorced,0,6,371,Business,Poor
7041,45,Female,KwaZulu-Natal,Unemployed,Degree,14,Volkswagen,Polo,2020,48987,0,1,1222572,24651,Married,1,24,550,Private,Poor
7042,71,Female,Free State,Retired,Degree,44,Hyundai,Creta,2023,58082,0,0,545602,11115,Divorced,1,6,387,Commercial,Poor
7043,46,Male,Northern Cape,Unemployed,Diploma,28,Ford,EcoSport,2011,25646,0,1,500351,10155,Divorced,1,6,713,Business,Good
7044,64,Male,Western Cape,Unemployed,High School,30,Ford,EcoSport,2023,17450,0,1,755419,15286,Single,1,12,702,Business,Good
7045,29,Female,Free State,Employed,High School,11,Mercedes,A200,2023,28200,0,0,897173,18115,Married,1,12,706,Business,Good
7046,54,Male,Free State,Unemployed,High School,20,Ford,Fiesta,2005,16660,1,0,168762,3614,Widowed,0,12,506,Business,Poor
7047,47,Male,Northern Cape,Unemployed,Diploma,29,BMW,X5,2017,14037,1,0,643305,13072,Divorced,1,24,407,Commercial,Poor
7048,40,Male,Gauteng,Unemployed,Diploma,22,BMW,320i,2008,33084,0,0,498549,10152,Single,1,24,378,Business,Poor
7049,33,Female,Western Cape,Unemployed,Postgraduate,15,BMW,118i,2021,22408,0,0,1325160,26703,Divorced,0,12,557,Commercial,Poor
7050,31,Male,KwaZulu-Natal,Unemployed,Postgraduate,7,Ford,Fiesta,2016,39993,1,0,1342350,27079,Single,0,6,588,Private,Fair
7051,27,Male,Eastern Cape,Unemployed,Degree,9,Volkswagen,Polo,2011,21198,0,0,165611,3506,Married,0,12,472,Business,Poor
7052,24,Female,Free State,Employed,Degree,6,Hyundai,Tucson,2020,41782,1,0,574933,11671,Divorced,0,6,581,Private,Fair
7053,62,Male,Eastern Cape,Unemployed,Diploma,44,Volkswagen,Polo,2022,49512,0,0,508492,10371,Single,1,12,347,Commercial,Poor
7054,69,Female,Limpopo,Retired,Diploma,2,Volkswagen,Golf,2016,8061,0,0,1348867,27210,Single,1,24,429,Private,Poor
7055,54,Male,Gauteng,Unemployed,Postgraduate,22,Volkswagen,Golf,2014,22254,0,1,1417550,28600,Married,0,6,342,Business,Poor
7056,46,Female,Free State,Employed,Degree,13,Hyundai,Creta,2022,40059,0,0,878054,17810,Widowed,0,24,498,Business,Poor
7057,20,Female,KwaZulu-Natal,Unemployed,Degree,2,BMW,118i,2020,5691,1,1,1062958,21462,Divorced,0,24,376,Business,Poor
7058,32,Male,Eastern Cape,Self-employed,Degree,14,Mercedes,GLA,2020,58025,0,0,293841,6015,Divorced,1,24,378,Private,Poor
7059,53,Male,Free State,Unemployed,High School,35,Hyundai,Tucson,2001,53244,1,0,755504,15301,Divorced,1,12,678,Commercial,Good
7060,64,Female,Eastern Cape,Unemployed,Postgraduate,31,Ford,EcoSport,2003,14563,0,1,888856,17996,Widowed,0,12,713,Commercial,Good
7061,63,Male,Gauteng,Self-employed,High School,1,Toyota,Fortuner,2008,58254,0,1,739305,15033,Divorced,1,6,589,Business,Fair
7062,69,Female,Gauteng,Retired,Degree,47,Toyota,Corolla,2011,59445,0,0,177632,3722,Widowed,0,24,615,Business,Fair
7063,36,Male,Mpumalanga,Unemployed,Diploma,18,Hyundai,i20,2001,47099,0,0,993184,20058,Widowed,0,24,687,Commercial,Good
7064,30,Male,North West,Student,Postgraduate,12,Ford,Fiesta,2023,42335,2,0,719804,14640,Married,0,24,647,Business,Fair
7065,59,Male,North West,Unemployed,High School,17,Hyundai,i20,2003,22998,0,1,865901,17580,Married,0,6,314,Business,Poor
7066,38,Male,KwaZulu-Natal,Self-employed,Degree,4,Ford,EcoSport,2011,15842,0,0,453428,9354,Single,0,24,561,Commercial,Poor
7067,54,Female,Gauteng,Unemployed,High School,36,Ford,EcoSport,2001,52654,0,0,524589,10605,Divorced,1,12,565,Private,Poor
7068,44,Female,Northern Cape,Unemployed,Diploma,26,Mercedes,C200,2005,51013,0,0,1363651,27410,Divorced,1,6,813,Business,Excellent
7069,72,Male,Gauteng,Retired,Postgraduate,31,Ford,Fiesta,2006,33489,0,0,999307,20235,Widowed,0,12,388,Commercial,Poor
7070,69,Male,Mpumalanga,Retired,Diploma,51,Toyota,Fortuner,2017,9299,0,0,206018,4251,Widowed,0,12,841,Business,Excellent
7071,46,Male,Northern Cape,Self-employed,Diploma,28,Volkswagen,Polo,2023,10288,0,0,1035361,20919,Divorced,1,12,514,Commercial,Poor
7072,37,Male,Northern Cape,Self-employed,Postgraduate,14,Ford,Ranger,2004,35876,0,0,1404522,28353,Married,1,24,393,Commercial,Poor
7073,42,Male,Free State,Unemployed,Degree,21,Ford,EcoSport,2021,19023,3,0,826388,16781,Married,0,6,441,Business,Poor
7074,23,Female,North West,Unemployed,Degree,5,Volkswagen,Polo,2021,40785,0,1,491676,10039,Single,1,24,328,Private,Poor
7075,53,Female,Mpumalanga,Self-employed,High School,5,BMW,320i,2009,5904,1,0,1407721,28459,Single,0,6,396,Commercial,Poor
7076,19,Male,Free State,Unemployed,Degree,1,Volkswagen,Polo,2017,21873,0,0,158988,3341,Divorced,1,12,579,Commercial,Poor
7077,39,Female,Eastern Cape,Employed,Degree,21,Ford,Ranger,2010,32129,0,0,1362851,27441,Married,0,24,579,Commercial,Poor
7078,49,Female,Northern Cape,Unemployed,Degree,31,Hyundai,Creta,2016,8854,1,1,923228,18634,Divorced,0,6,567,Business,Poor
7079,33,Male,Limpopo,Student,High School,15,Hyundai,Creta,2010,9099,1,1,51597,1188,Widowed,1,24,826,Business,Excellent
7080,35,Female,Free State,Unemployed,Postgraduate,17,Volkswagen,Golf,2004,19996,0,1,359159,7427,Widowed,0,6,451,Commercial,Poor
7081,22,Female,Free State,Unemployed,Degree,3,Hyundai,i20,2005,49614,1,0,824564,16745,Widowed,0,24,446,Private,Poor
7082,71,Female,Eastern Cape,Self-employed,Diploma,41,Toyota,Fortuner,2013,37687,0,1,714111,14436,Widowed,1,12,467,Private,Poor
7083,53,Female,Western Cape,Self-employed,Degree,13,Mercedes,GLA,2015,5903,0,0,252408,5294,Divorced,0,6,525,Business,Poor
7084,47,Male,Limpopo,Self-employed,Degree,11,Toyota,Hilux,2013,26037,0,0,1210364,24429,Widowed,1,12,612,Business,Fair
7085,62,Female,Northern Cape,Employed,Postgraduate,44,Ford,Fiesta,2000,24155,0,0,1037191,20886,Divorced,0,12,570,Private,Poor
7086,36,Female,North West,Unemployed,Diploma,18,BMW,X5,2023,51726,0,0,440414,8931,Single,1,6,731,Private,Good
7087,40,Female,Western Cape,Unemployed,High School,22,Toyota,Fortuner,2004,18421,1,1,775704,15711,Married,0,24,508,Commercial,Poor
7088,51,Male,Gauteng,Unemployed,Degree,33,Hyundai,i20,2004,43085,2,1,269414,5570,Married,1,6,847,Commercial,Excellent
7089,30,Female,Northern Cape,Unemployed,Degree,12,Toyota,Hilux,2007,17680,1,0,1193288,24080,Single,0,6,425,Private,Poor
7090,60,Female,Limpopo,Unemployed,Degree,9,Toyota,Fortuner,2013,48981,0,0,1051964,21323,Widowed,0,24,473,Commercial,Poor
7091,71,Female,Eastern Cape,Retired,Degree,13,Ford,Ranger,2007,36151,0,0,262643,5500,Married,1,12,561,Commercial,Poor
7092,46,Male,Western Cape,Self-employed,Diploma,22,Toyota,Corolla,2008,56299,0,1,274161,5659,Married,0,6,824,Private,Excellent
7093,53,Male,KwaZulu-Natal,Employed,Postgraduate,18,Volkswagen,Golf,2019,7099,0,0,188177,4034,Divorced,0,6,429,Commercial,Poor
7094,39,Male,KwaZulu-Natal,Unemployed,Postgraduate,10,Hyundai,Tucson,2002,43300,1,0,709665,14441,Single,0,6,369,Private,Poor
7095,69,Male,Eastern Cape,Retired,Degree,47,Mercedes,C200,2009,55178,1,1,562666,11439,Single,1,6,325,Business,Poor
7096,69,Male,Mpumalanga,Retired,High School,12,Mercedes,A200,2015,36902,0,0,393793,8170,Single,0,6,310,Commercial,Poor
7097,64,Female,Gauteng,Unemployed,Diploma,46,Volkswagen,Polo,2010,49375,1,0,1300048,26127,Divorced,1,6,548,Private,Poor
7098,53,Male,Free State,Self-employed,Diploma,30,Hyundai,Tucson,2001,8134,1,1,207011,4344,Married,0,12,437,Private,Poor
7099,26,Female,Free State,Self-employed,High School,8,Hyundai,Creta,2000,24607,1,0,1096964,22056,Divorced,1,6,739,Private,Good
7100,56,Male,Northern Cape,Self-employed,Degree,38,Toyota,Hilux,2009,18487,1,0,1102886,22219,Single,0,24,761,Business,Very Good
7101,68,Male,Free State,Retired,Degree,19,Hyundai,Tucson,2020,49834,2,0,579573,11835,Divorced,1,12,583,Commercial,Fair
7102,36,Male,Eastern Cape,Unemployed,Degree,18,Ford,Ranger,2005,51965,0,0,355435,7317,Married,1,24,832,Commercial,Excellent
7103,55,Female,North West,Unemployed,High School,37,Mercedes,C200,2007,39328,2,1,536260,10879,Divorced,1,24,326,Private,Poor
7104,23,Female,Free State,Unemployed,Diploma,5,BMW,X5,2005,50239,0,0,178238,3835,Divorced,0,6,339,Business,Poor
7105,69,Female,Mpumalanga,Retired,Postgraduate,1,Mercedes,GLA,2001,31982,0,1,1157356,23425,Married,0,24,475,Business,Poor
7106,64,Male,Northern Cape,Unemployed,Degree,46,Ford,Fiesta,2007,53374,0,0,1269312,25561,Divorced,1,6,512,Commercial,Poor
7107,32,Male,Gauteng,Self-employed,High School,7,Ford,EcoSport,2020,36252,1,1,1261972,25463,Single,0,12,699,Private,Good
7108,74,Male,Western Cape,Self-employed,High School,55,Toyota,Hilux,2002,58902,0,0,1387889,27931,Single,0,24,667,Commercial,Fair
7109,37,Male,Western Cape,Unemployed,Degree,19,Hyundai,i20,2021,43018,0,0,976599,19649,Widowed,0,6,721,Private,Good
7110,26,Male,KwaZulu-Natal,Unemployed,High School,8,Hyundai,Tucson,2011,6033,0,0,876093,17816,Divorced,0,6,338,Commercial,Poor
7111,49,Male,KwaZulu-Natal,Unemployed,Degree,31,Volkswagen,Polo,2005,48185,0,0,1241970,24992,Widowed,1,24,706,Commercial,Good
7112,21,Female,Western Cape,Student,Degree,3,Hyundai,i20,2018,5718,0,0,368866,7670,Married,0,12,485,Commercial,Poor
7113,67,Female,Western Cape,Self-employed,Degree,36,Toyota,Fortuner,2006,56708,0,0,1474508,29619,Divorced,1,24,783,Private,Very Good
7114,35,Male,Eastern Cape,Unemployed,Diploma,17,Ford,EcoSport,2022,27351,1,0,238087,5000,Widowed,1,12,547,Commercial,Poor
7115,22,Female,KwaZulu-Natal,Self-employed,High School,4,Ford,EcoSport,2022,57748,2,0,205338,4273,Divorced,1,12,792,Private,Very Good
7116,37,Female,North West,Self-employed,Postgraduate,10,Toyota,Hilux,2023,55219,1,1,629440,12841,Widowed,1,12,650,Commercial,Fair
7117,40,Female,Northern Cape,Unemployed,Diploma,22,Mercedes,A200,2022,8819,1,0,1406864,28329,Married,0,6,663,Private,Fair
7118,28,Male,Limpopo,Unemployed,Degree,5,Volkswagen,Polo,2012,53512,0,1,515014,10583,Widowed,1,12,402,Commercial,Poor
7119,54,Male,KwaZulu-Natal,Unemployed,High School,36,Hyundai,Tucson,2003,10806,0,0,1087102,21915,Widowed,1,12,603,Commercial,Fair
7120,39,Male,Free State,Unemployed,Postgraduate,12,Toyota,Hilux,2020,53377,2,0,338208,7004,Divorced,1,24,760,Commercial,Very Good
7121,21,Male,Eastern Cape,Employed,Degree,3,Mercedes,C200,2013,20414,0,0,253017,5263,Widowed,0,24,618,Business,Fair
7122,46,Female,Gauteng,Unemployed,High School,28,BMW,X5,2003,5967,4,0,498075,10122,Married,1,6,733,Private,Good
7123,61,Male,Free State,Unemployed,Degree,37,Hyundai,Creta,2017,44183,1,1,89614,1985,Widowed,1,6,462,Business,Poor
7124,51,Male,Mpumalanga,Unemployed,Postgraduate,18,Toyota,Fortuner,2006,44471,1,1,1278999,25795,Single,0,24,811,Business,Excellent
7125,30,Male,North West,Student,High School,4,Mercedes,A200,2012,22698,1,1,781065,15841,Single,0,6,800,Private,Excellent
7126,59,Female,Western Cape,Self-employed,Postgraduate,27,Ford,EcoSport,2002,47939,1,0,251016,5238,Married,0,6,579,Business,Poor
7127,26,Female,Northern Cape,Self-employed,Degree,8,Ford,Fiesta,2016,48853,1,0,1130376,22722,Single,1,24,758,Private,Very Good
7128,59,Female,Limpopo,Self-employed,Degree,23,BMW,X5,2000,12784,0,0,672389,13681,Single,1,24,499,Commercial,Poor
7129,48,Female,Gauteng,Unemployed,Postgraduate,6,Hyundai,Tucson,2010,35042,1,0,403548,8333,Divorced,1,6,351,Business,Poor
7130,24,Female,Eastern Cape,Employed,Diploma,6,Hyundai,Creta,2018,23859,1,0,744677,15202,Widowed,0,6,319,Commercial,Poor
7131,21,Male,Western Cape,Unemployed,Diploma,3,Ford,Fiesta,2006,16183,0,0,411770,8457,Single,1,6,446,Business,Poor
7132,36,Female,Eastern Cape,Self-employed,High School,18,Hyundai,Creta,2013,35080,2,0,1162137,23463,Divorced,0,6,469,Commercial,Poor
7133,59,Female,Free State,Unemployed,High School,15,Mercedes,C200,2006,6898,0,1,1470633,29653,Divorced,0,12,817,Commercial,Excellent
7134,47,Male,Gauteng,Employed,Diploma,29,Ford,Ranger,2023,25829,1,0,281975,5822,Divorced,1,12,456,Commercial,Poor
7135,48,Male,KwaZulu-Natal,Unemployed,Postgraduate,30,Toyota,Fortuner,2021,25990,0,0,1009000,20329,Divorced,1,6,845,Commercial,Excellent
7136,52,Male,Eastern Cape,Unemployed,Degree,22,BMW,X5,2010,37649,1,1,494584,10116,Single,0,12,640,Business,Fair
7137,74,Female,Free State,Retired,Degree,32,Ford,Fiesta,2018,23782,0,0,550660,11207,Married,0,6,417,Private,Poor
7138,38,Male,Eastern Cape,Unemployed,High School,15,Mercedes,GLA,2015,22931,0,0,753921,15268,Married,1,12,849,Business,Excellent
7139,48,Female,Northern Cape,Unemployed,High School,6,BMW,320i,2016,19882,0,0,363138,7478,Widowed,0,24,718,Private,Good
7140,36,Male,Eastern Cape,Self-employed,Degree,6,Toyota,Hilux,2013,25705,0,0,573522,11746,Single,0,12,616,Commercial,Fair
7141,48,Female,Eastern Cape,Employed,Diploma,6,Mercedes,A200,2023,46638,0,1,1076652,21771,Divorced,0,6,523,Private,Poor
7142,70,Female,North West,Retired,High School,12,Ford,Ranger,2021,33287,1,0,667471,13605,Single,1,12,554,Commercial,Poor
7143,49,Female,Free State,Employed,Degree,2,Volkswagen,Tiguan,2014,41191,0,0,931646,18849,Married,1,6,591,Private,Fair
7144,19,Female,Eastern Cape,Unemployed,High School,1,Hyundai,i20,2017,24147,0,1,936373,18929,Divorced,1,6,811,Commercial,Excellent
7145,69,Male,Free State,Retired,Diploma,4,BMW,320i,2011,23860,1,1,1005496,20384,Single,0,12,500,Business,Poor
7146,27,Male,North West,Student,Postgraduate,9,Mercedes,A200,2012,54874,0,1,696134,14056,Single,1,6,645,Business,Fair
7147,19,Female,Gauteng,Unemployed,High School,1,Volkswagen,Golf,2023,35615,0,0,400925,8273,Divorced,1,24,376,Business,Poor
7148,19,Male,KwaZulu-Natal,Employed,Degree,1,Toyota,Corolla,2003,53019,0,0,60560,1375,Widowed,1,24,822,Commercial,Excellent
7149,41,Female,Eastern Cape,Unemployed,Diploma,23,Hyundai,Tucson,2009,13661,1,0,1389799,27986,Married,0,12,374,Business,Poor
7150,34,Male,Limpopo,Unemployed,Degree,16,BMW,118i,2008,21906,0,0,695320,14089,Widowed,0,12,552,Commercial,Poor
7151,49,Male,Gauteng,Self-employed,Diploma,31,Toyota,Corolla,2011,41123,0,0,203106,4225,Married,1,6,672,Business,Good
7152,33,Female,Free State,Self-employed,Postgraduate,15,Mercedes,GLA,2003,29556,0,0,684738,13936,Widowed,0,12,323,Commercial,Poor
7153,33,Female,Gauteng,Employed,Postgraduate,14,Mercedes,C200,2005,5743,1,1,128877,2776,Divorced,0,6,814,Private,Excellent
7154,63,Male,Free State,Unemployed,Degree,45,Hyundai,i20,2013,37787,1,0,1314413,26421,Married,0,12,778,Private,Very Good
7155,56,Female,Northern Cape,Employed,Postgraduate,19,Toyota,Fortuner,2003,13132,0,0,582928,11860,Widowed,0,24,605,Private,Fair
7156,70,Male,Northern Cape,Retired,High School,51,Volkswagen,Golf,2009,35450,0,0,305578,6256,Married,1,24,583,Business,Fair
7157,48,Male,Mpumalanga,Unemployed,Diploma,7,Toyota,Fortuner,2004,13126,0,0,248821,5208,Married,0,6,543,Private,Poor
7158,60,Male,Free State,Self-employed,Diploma,42,Hyundai,i20,2006,20731,1,0,1478338,29672,Widowed,1,24,712,Private,Good
7159,41,Female,Mpumalanga,Employed,Diploma,18,Mercedes,GLA,2006,12481,0,0,763847,15506,Divorced,0,24,598,Business,Fair
7161,28,Male,Mpumalanga,Unemployed,Postgraduate,8,Mercedes,C200,2021,20189,0,1,965742,19578,Single,1,6,536,Commercial,Poor
7162,72,Female,Mpumalanga,Retired,High School,28,Hyundai,Creta,2019,43308,0,0,396403,8178,Divorced,0,6,439,Commercial,Poor
7163,38,Female,North West,Unemployed,Postgraduate,20,Toyota,Corolla,2012,51847,0,0,153682,3311,Widowed,0,6,698,Commercial,Good
7164,21,Male,Western Cape,Unemployed,Diploma,3,Volkswagen,Polo,2014,16240,1,0,1359622,27310,Divorced,1,6,570,Private,Poor
7165,24,Female,Western Cape,Self-employed,High School,6,BMW,118i,2020,52516,2,1,1342266,27034,Married,1,24,841,Commercial,Excellent
7166,43,Female,Limpopo,Unemployed,High School,25,BMW,118i,2004,15315,0,0,658918,13386,Widowed,0,12,480,Commercial,Poor
7167,64,Male,Gauteng,Unemployed,Diploma,10,Volkswagen,Tiguan,2015,26852,1,1,986569,19982,Single,0,6,366,Private,Poor
7168,67,Female,Eastern Cape,Retired,Degree,49,Toyota,Hilux,2005,56746,1,0,769084,15552,Married,1,6,328,Business,Poor
7169,29,Male,Free State,Employed,Postgraduate,11,Hyundai,Tucson,2003,23069,1,1,589532,12044,Married,0,24,483,Commercial,Poor
7170,48,Female,Free State,Unemployed,Postgraduate,19,Hyundai,Tucson,2005,57497,0,3,960475,19393,Married,1,6,671,Private,Good
7171,34,Female,KwaZulu-Natal,Unemployed,Diploma,16,BMW,X5,2022,10560,0,0,1273882,25639,Divorced,0,12,497,Private,Poor
7172,50,Male,Gauteng,Unemployed,Degree,32,BMW,X5,2022,10205,0,1,1418715,28617,Married,0,12,396,Commercial,Poor
7173,28,Male,North West,Student,Postgraduate,10,Toyota,Corolla,2015,46554,1,0,1148443,23198,Divorced,0,24,695,Commercial,Good
7174,45,Female,Gauteng,Self-employed,Degree,27,Ford,EcoSport,2018,6480,0,0,585613,11935,Married,0,12,346,Commercial,Poor
7175,49,Male,Mpumalanga,Employed,Diploma,31,Mercedes,GLA,2005,34001,0,0,192088,4051,Married,0,6,425,Commercial,Poor
